ClienteID,Nombre,MontoOriginal
2006,Taylor Mendoza,5272
2007,Sierra Morris,4437
2008,Bailey Ramirez,17846
2009,Jessica Shah,9072
2010,Lisa Sosa,13294
2011,Nancy Mathews,14970
2012,Jennifer Hall,12744
2013,Brandon Clark,3440
2014,Roger Valenzuela,9582
2015,Kelsey Singh,1017
2016,Justin Charles,14309
2017,Maria Russo,11519
2018,Julie Osborn,12104
2019,Rachel Johnson,18348
2020,Ashley Buck,18696
2021,April Rodriguez,10955
2022,Karen Durham,22383
2023,Clayton Hall,16605
2024,Stephen Schroeder,19689
2025,Mark Higgins,15846
2026,Deborah Johnson,20935
2027,Rachel Wilson,11694
2028,Christy Henderson,3501
2029,Mark Dorsey,18806
2030,Brian Tran,15259
2031,Pamela Gomez,9445
2032,Terri Lucero,10026
2033,Stephanie King,13011
2034,Nancy Coffey,4246
2035,Alyssa Bishop,8781
2036,Jeanette Garcia,5201
2037,Dana Moreno,5665
2038,John Solis,18436
2039,Virginia Schroeder,12184
2040,Raven Barnett,6575
2041,Sara Soto,17858
2042,Eugene Mcclure,7385
2043,Kimberly Barron,20821
2044,Amber Johnson,16474
2045,Ann Chavez,18075
2046,Elizabeth Finley,16238
2047,Shawn Pollard,4108
2048,Steven Gonzalez,18589
2049,Martin Smith,21457
2050,Debbie Shea,6422
2051,Crystal Mcclain,7247
2052,Bethany Nunez,16682
2053,Kristin Gilbert,14397
2054,Joanna Colon DDS,20840
2055,Robert Cox,12843
2056,Thomas Duffy,15452
2057,Brandon Wiley,16242
2058,Ryan Yang,24042
2059,Rachel Turner,9421
2060,Jared Ballard,4348
2061,Melinda Franklin,13058
2062,Ryan Acosta,3038
2063,Ethan Cox,7027
2064,Morgan Jackson,21905
2065,Donald Bell,15985
2066,Tony Schmidt,4974
2067,John Wolfe,10445
2068,Amanda Wagner,3358
2069,Brian Perry,16474
2070,Dr. Bryan Horton,18922
2071,Sydney Howard,9640
2072,Rita Martinez,10777
2073,Jim White,11750
2074,Matthew Hardin,15025
2075,Austin Bruce,1901
2076,Cameron Robinson MD,11237
2077,Anthony Rosario,6782
2078,Christopher Chandler,11211
2079,Thomas Robinson,24733
2080,Beth Velasquez,16213
2081,Deborah Weber,11106
2082,Bradley Reeves,2761
2083,Michael Mccann,2332
2084,Kenneth Austin,10030
2085,Scott Reyes,23507
2086,Lisa Wright,24910
2087,Emma Donovan,24260
2088,Bonnie Berger,7762
2089,Daniel Thomas,13031
2090,Robert Carroll,6973
2091,Tonya Thompson,17689
2092,Gary Pittman,14267
2093,Yolanda Franklin,5414
2094,John Carpenter,22944
2095,Yvonne Riggs,1883
2096,Tammy Mcdaniel,4838
2097,Richard Potter,9272
2098,William Rivera,14572
2099,Stephen Merritt,23453
2100,Lindsay Little,8784
2101,Angela Gonzalez,14139
2102,Kurt Cooper,15960
2103,Danielle Morris,14541
2104,Christopher Johnson,7404
2105,Patricia Gordon,10944
2106,Lawrence Anderson,4789
2107,Katherine Murphy,19504
2108,Brian Page,5397
2109,Karen Martinez,4778
2110,Travis Melton,13414
2111,Shawn Butler,2135
2112,Debra Rivas,18483
2113,Willie Scott,7553
2114,Scott Middleton,6305
2115,Amanda Mejia,21703
2116,Roy Reese,11843
2117,Aaron Briggs,17042
2118,Jennifer Roberts,16102
2119,Julie Castro,21119
2120,Michele Peck,21748
2121,Steven Garcia,17834
2122,Richard Gilbert,14781
2123,Michelle Hardy,13172
2124,Jason Rios,20062
2125,Julie Clarke,15269
2126,Michael Williams,21761
2127,Mary Watkins,22300
2128,Michael Gonzalez,16482
2129,Kimberly Miller,24607
2130,Marie Mccullough,14891
2131,Michael Duffy,13724
2132,Nathaniel Pollard,3974
2133,Cody Anderson,18569
2134,Megan Huff,3886
2135,Michael Rivera,10812
2136,Wayne Carrillo,24125
2137,Jonathan Howe,8992
2138,Corey Perkins DVM,19526
2139,Kimberly Brown,14503
2140,Christopher Dennis,8410
2141,Brian Roberson,24725
2142,Eric Benjamin,8934
2143,Jose Vargas,10145
2144,Mary Oneill,20018
2145,Amber Newman,11879
2146,Anthony Lewis,13283
2147,Robert Graves,1226
2148,Kevin Riley,24307
2149,Lance Gardner,17614
2150,David Ortiz,7399
2151,Eddie Gonzalez,7615
2152,Amanda Hill,7284
2153,Patricia Johnson,13230
2154,Nicholas Williams,12595
2155,Adrienne Martin,24975
2156,Suzanne Pace,15607
2157,Mitchell Roy,10589
2158,Bradley Cox,11894
2159,Dylan Jones,3414
2160,Bethany Hernandez,13299
2161,Brent Perkins,6610
2162,Raymond Espinoza,5761
2163,Heather Jackson,22500
2164,John Rich,2846
2165,Bradley Cox,7567
2166,Jennifer Fernandez,6579
2167,Dr. Sarah Austin,11258
2168,Elijah Acosta,18104
2169,Cynthia Wilcox,8407
2170,Kirk Harris,18102
2171,Brianna Mitchell,9894
2172,Valerie Norris,12661
2173,Ronald Underwood,3645
2174,Rhonda Rivera,19749
2175,Stacey Wade,2645
2176,Daniel Bush,24947
2177,Jason Petty,21936
2178,April Flowers,15552
2179,Joseph Lambert,11469
2180,Adrian Sandoval,6801
2181,Lisa Cross,19670
2182,Benjamin Fletcher,15863
2183,John Harris,5260
2184,Danielle Pratt,19384
2185,Curtis Weaver,21721
2186,Theresa Bishop,13545
2187,Patricia Mooney,15019
2188,Zachary Johnston,9937
2189,James Obrien,19897
2190,Ashley George,12372
2191,Zachary Ward,23883
2192,Julie Gill,8179
2193,Kimberly Deleon,23981
2194,Thomas Harris,24624
2195,Luke Oneal,2296
2196,James Hamilton,19871
2197,Lisa Fisher,22668
2198,John Russell,16401
2199,Marc Brown,8943
2200,Justin Reyes,21851
2201,Omar Thomas,19033
2202,Miranda Washington,17345
2203,Jacqueline Jackson,23367
2204,Terry Savage,7290
2205,Amy Carroll,22069
2206,Mr. Victor Martin DVM,19580
2207,Joshua Olsen,18194
2208,Robin Joseph,9899
2209,Theresa Davis,1818
2210,Michael Mcpherson,2055
2211,Brian Gates,2959
2212,Suzanne Wilcox,20573
2213,Joseph Rangel,11543
2214,Rick Young,7083
2215,Geoffrey Peterson,3770
2216,Kelly Arnold,9974
2217,Megan Chung,13275
2218,Jason Andrews,1389
2219,Jo Montoya,2734
2220,Elaine Murillo,12286
2221,Michael Miller,17511
2222,Lisa Salazar,2466
2223,Joy Burch,23677
2224,Gabriel Velazquez,21511
2225,Jeremy Wallace,5174
2226,Melissa Mathews,16197
2227,Rachel Ross,3037
2228,Mary May,3043
2229,Mark Ward,10413
2230,Dennis Lee,17507
2231,Mandy Crane,6743
2232,Brenda Henry,10764
2233,Theresa Walters,13334
2234,Tamara Sutton,2929
2235,James Walker,4053
2236,Nicole Dennis,6864
2237,Gary Maldonado,19859
2238,Robert Reynolds,12733
2239,Patrick Bryant,20371
2240,Alex Elliott,10721
2241,Brenda Allen,5284
2242,Mark Anderson,5045
2243,Sean Ortega,21779
2244,Billy Brown,24348
2245,Edward Gonzalez,24357
2246,Michael Collins,18056
2247,Amber Moore,5389
2248,Wayne Smith,4182
2249,Catherine Baker,18222
2250,Tina Michael,9368
2251,Lindsey Anderson,5143
2252,Andrew Cook,4821
2253,John Bailey,16195
2254,Renee Fitzgerald,12557
2255,David Thomas,6272
2256,Laura Young,17610
2257,Jennifer Fox,3050
2258,Johnny Beasley,8964
2259,Kathy Becker,14279
2260,Angel Sherman,7969
2261,Linda Snyder,17103
2262,Bernard Vega,9662
2263,Gary Moon,22755
2264,Roberto Lawrence,23259
2265,Rachel Hobbs,23274
2266,Henry Anderson,22815
2267,Marc Davis,10211
2268,Jeremy Sparks,3264
2269,Sandy Martinez,2888
2270,Marcia Walker,8253
2271,Steven Edwards,19507
2272,Ryan Castillo,16276
2273,James Barton,15626
2274,Ricky Soto,10126
2275,Barbara Miranda,7975
2276,John Jensen,13750
2277,Stephen Watson,19582
2278,Renee Miller,10384
2279,Jeffrey Ortega,11743
2280,Patricia Charles,1283
2281,Frederick Clark,11023
2282,Becky Simmons,10141
2283,Kelli Taylor,13493
2284,Travis Webb,1297
2285,Mrs. Lindsay White,8336
2286,Melissa Rangel,8043
2287,Steven Pham,19354
2288,Stephen Williams,10642
2289,Kelly Vasquez,19208
2290,Megan Allen,23722
2291,Christine Burton,9415
2292,Kristi Hunt,4227
2293,Christopher Wagner,1053
2294,Jonathan Burgess,16445
2295,Mark Chaney,6414
2296,Brittany Martinez PhD,6675
2297,George Miller,1120
2298,Eric Green,22478
2299,Kimberly Conrad,20337
2300,Peter Young,24990
2301,Anna Schultz,5075
2302,Matthew Lawson,14396
2303,Cindy Garcia,7802
2304,Harold Vega,4569
2305,Julian Vance,5815
2306,Jennifer Baker,24601
2307,Samuel Lopez,15602
2308,Courtney Parks,4425
2309,Megan Hernandez,20215
2310,Sandra Bryan,14607
2311,Jane Aguilar,5606
2312,Nicholas Pollard,8354
2313,Cory Duarte,12943
2314,Blake Perkins,1060
2315,Brian Johnson,6723
2316,Timothy Reeves,13526
2317,Christopher Williams,1686
2318,Kevin Velasquez,17554
2319,Maria Myers,16560
2320,Thomas Mills,6196
2321,Cathy Solis,8667
2322,Theresa Adams,7713
2323,Melissa Davis,12936
2324,David Morris MD,24519
2325,Kristen Ashley,22472
2326,Heather Johnson,18819
2327,Ashley Dunn,2478
2328,Stephanie Smith,6949
2329,Terry Luna,15259
2330,Scott Reed,7885
2331,Maria Ayala,1554
2332,Jessica Moore,24515
2333,James Cummings,11798
2334,Amanda White,5331
2335,Kimberly Duffy,2339
2336,Sharon Williamson,16212
2337,Kelsey Parsons,2558
2338,Jason Baker,6388
2339,Steve Howe,11275
2340,Daniel Thomas,23937
2341,William Nelson,2631
2342,Luis Rodriguez,23748
2343,Ronnie Smith,5276
2344,Catherine Hamilton,3138
2345,Brandon Herrera,14303
2346,Stacy Mathis,15893
2347,Dr. Andrea Palmer,24002
2348,Alyssa Sanders,6523
2349,John Weeks,8228
2350,Gregory Martin,2880
2351,Jeffrey Barrett,11939
2352,Jennifer Williams,6391
2353,Brandon Jackson,10887
2354,Trevor Delgado,13680
2355,Todd Vargas,1070
2356,Dana Thompson DDS,9347
2357,Kristen Davis,24379
2358,Brittany Adams,10847
2359,Brittany Morales,5753
2360,Nicholas Torres,24644
2361,Amanda Levine,21059
2362,Stacey Crawford,7054
2363,Kristen Campbell,21496
2364,Allen Turner MD,11242
2365,Heather Goodwin,12680
2366,Kurt Caldwell,18715
2367,Patrick White,18505
2368,Laura Maddox,2441
2369,Janet Everett,15083
2370,Andrew Ruiz,15063
2371,Melinda Nguyen,22591
2372,Christopher Joseph,11606
2373,Hunter Little,4823
2374,Logan Watkins,3568
2375,Victoria Stevens,23607
2376,Jacob Melendez,10322
2377,Megan Riley,20369
2378,Thomas Butler,14962
2379,Richard Ramos,14942
2380,Mathew Garza,18647
2381,Amy Doyle,5954
2382,Donald Garrison,1332
2383,Benjamin Cardenas,5488
2384,Courtney Bishop,17919
2385,Daniel Elliott,6685
2386,Alexander Mcgrath,3614
2387,Angela Wood,8444
2388,Amanda Ortiz,18508
2389,Mario Rich,4244
2390,Jonathan Anthony MD,9854
2391,James Farrell,5926
2392,Yolanda Gonzalez,2409
2393,Allen Jones,3623
2394,Ryan Washington,22693
2395,Jordan Brandt,17680
2396,Jennifer Chavez,7360
2397,Amanda Jackson,17140
2398,Debra Thomas,8319
2399,Amber Smith,12048
2400,Amber Nelson,5436
2401,Joseph Cook,14265
2402,Alexandra Hunt,7551
2403,Phillip Gonzales,22497
2404,Russell Rodriguez,5067
2405,Carol Cruz,8639
2406,Eric Davis,16404
2407,Andrew Gentry,10009
2408,Andrew Long,8621
2409,Donna Daniels,24386
2410,Wesley Williams,2816
2411,Julie Ibarra,10536
2412,Francisco Sandoval,15078
2413,Clifford Jackson,15195
2414,Valerie Johnson,8341
2415,Matthew Ross,19229
2416,Patricia Frazier,14079
2417,Megan Graham,7354
2418,Harold Andrews,10655
2419,Anthony Daniel,5043
2420,Rachael Santana,15344
2421,Tony Lester,22142
2422,Richard King,9312
2423,Todd Flores,13627
2424,Valerie Stewart,13536
2425,Drew Berg,16319
2426,William Estes,7355
2427,Mark Reynolds,10531
2428,Katherine Daniels,11574
2429,Melissa Simpson,17109
2430,Eric Rivers,19744
2431,Stephanie Mcguire,8261
2432,Gina Flowers,20474
2433,David Phillips,3938
2434,Sierra Osborne,23064
2435,Michelle Hernandez,5373
2436,Peter Rice,19064
2437,Blake Morris,14558
2438,Lisa Bruce,4274
2439,Tonya Mccoy,21362
2440,Michelle Williams,16234
2441,Adam Walker,8586
2442,Julie Wheeler,7327
2443,Susan Reed,15715
2444,Ashley Espinoza,7478
2445,James Wallace,23307
2446,Carrie Cole,23104
2447,Brandon Howell,1155
2448,Steven Lee,12882
2449,Katherine Herman,6565
2450,Tammy Nguyen,3524
2451,Manuel Lewis,19153
2452,Abigail Rivera,6511
2453,James Mccarthy,2201
2454,James Santos,20874
2455,Nichole Garcia,24554
2456,Jordan Cross,2455
2457,Christine Hill,7988
2458,Kerry Wiley,11122
2459,Paul Montoya,18614
2460,Ashley Salinas,19984
2461,Jacqueline Terry,12499
2462,Helen Mcpherson,22810
2463,Gregory Davis,14904
2464,Devin Houston,21043
2465,Louis Anderson,13244
2466,James Hunter,10549
2467,Joseph James,7044
2468,Sarah Mendez,8003
2469,Steven Gordon,24457
2470,Samuel Hanna,15855
2471,Jose Blackwell,9544
2472,Mary Hughes,18794
2473,Gregory Cooper,1877
2474,Kent Stewart,11164
2475,Garrett Martin,20799
2476,Edward Wolfe,4764
2477,John Ross,4227
2478,Aaron Scott,9551
2479,Robert Sloan,11829
2480,Kevin Navarro,6107
2481,Jeffrey Riley,18939
2482,Nichole Johnson,19738
2483,Marcus Carter,18834
2484,Joseph Miles,9054
2485,Austin Gonzalez,6147
2486,Deanna Smith,7295
2487,Jennifer Hill,23060
2488,Laurie Gray,22841
2489,Dana Mitchell,14129
2490,Sarah Anderson,3489
2491,Geoffrey Stevenson,8577
2492,William Jefferson,21910
2493,Melanie Taylor,19794
2494,Amanda Spencer,22201
2495,Steven Turner,3240
2496,Derrick Alexander,23089
2497,Austin Foster,1149
2498,Carmen Smith,2538
2499,Bethany Dunlap,16467
2500,Amy Cohen,20913
2501,Lawrence Higgins,21417
2502,Justin Wade,24772
2503,Greg Holt,13548
2504,Tiffany Ramirez,15429
2505,Madeline Turner,1379
2506,Katrina Garner,10420
2507,Jeanette Hudson,23860
2508,Amber Hill,19237
2509,Carol Leon,24669
2510,Jeffrey Wilson,9817
2511,Darren Rose,16089
2512,Kristen Weaver,24402
2513,Marilyn Dean,16290
2514,Janice Johnston,15643
2515,Michael Harris,11983
2516,Ashley Fernandez,11513
2517,Jeremy Nelson,9144
2518,Anthony Doyle,5579
2519,Dennis Jones,13414
2520,Kari Garcia,19967
2521,Traci Nunez,6092
2522,Kellie Freeman,8692
2523,Jean Stone,24374
2524,Alexis Watkins,19035
2525,Denise Tate,9664
2526,Amber Mitchell,5589
2527,Kristina Gordon,9062
2528,Sean Barnes,13800
2529,Donna Hood,9930
2530,Amber Pineda,3593
2531,Taylor Bennett,17125
2532,Leah Cruz,13161
2533,Ann Gonzalez,13504
2534,Mary Cook,15253
2535,Max Lopez,4690
2536,Patrick Bowman,3980
2537,Julia Stevens,12981
2538,Nathaniel Castillo,15742
2539,Emily Smith,15217
2540,Adam Foster,6390
2541,Gwendolyn Cohen,3306
2542,Cindy Simpson,18136
2543,Pamela Bishop,7464
2544,Alexa Harrison,2190
2545,Kim Noble,2800
2546,Ruth Washington,23692
2547,Julian Haynes,11199
2548,Nathan Armstrong,23167
2549,Robert Sawyer,4267
2550,Jennifer Clark,6162
2551,Troy Dunn,4614
2552,Elijah Calderon,17351
2553,Robert Price,20715
2554,Dr. Jesse Johnson,5597
2555,Samantha Hill,5042
2556,Brittany Garner,4151
2557,Mario Molina,19060
2558,Paul Walker,7225
2559,James Brown,23803
2560,Jennifer Knight,8657
2561,Erik Mccarty,5550
2562,Philip Lutz,10677
2563,Kathleen Smith,18747
2564,Kayla Gibson,2226
2565,Chad Jenkins,2215
2566,Patrick Kerr,20521
2567,Alexis Skinner,22338
2568,Danielle Miller,17966
2569,Sharon Reyes,18960
2570,Cody King,24008
2571,Todd Williams,17504
2572,Yolanda Galvan,3502
2573,Alicia Carr PhD,9667
2574,Erica Moore,12606
2575,Kelsey Keith,11755
2576,Reginald Sosa,14117
2577,Steve Murray,15079
2578,Lisa Weaver,4856
2579,Autumn Brown,16445
2580,Robert Duffy,19529
2581,Tracy Tate,13142
2582,Connie White,19676
2583,Dana Alvarado,23376
2584,Penny Morrow,7680
2585,Maria Rodriguez,19324
2586,Sharon White,10622
2587,Michelle Martin,19374
2588,Jennifer Armstrong,3349
2589,Gina Johnson,17559
2590,Elizabeth Williams,24392
2591,Erika Smith,14917
2592,Linda Knight MD,10542
2593,Vanessa Mclaughlin,19106
2594,Jennifer Johnson,24595
2595,Mitchell Fox,10507
2596,Jeffrey Curtis,1193
2597,Kimberly Porter,3161
2598,Jose Green,16248
2599,Heather Fox,9395
2600,Joseph Hamilton,10926
2601,Mary Browning,21675
2602,Jennifer Mcclain,18636
2603,Zachary Thompson,9907
2604,Andrea Wood,7391
2605,Kim Williams,19192
2606,Joshua Clark,5114
2607,Amber Ward,15368
2608,Krystal Hayes,23052
2609,Trevor Cox,16466
2610,Denise Charles,14903
2611,Sean Martin,11278
2612,Robin Wagner,2580
2613,Steven Gibson,15381
2614,Christie Bowen,5650
2615,Ryan Flowers,1295
2616,Jasmine Lynch,22578
2617,Kevin Dodson,14286
2618,Curtis Johnson,21559
2619,Sonya Gentry,11358
2620,Zachary Phillips,24599
2621,Colleen Walker,5967
2622,Tanya Green,9887
2623,Patricia Richardson,7866
2624,Mary Owens,22311
2625,John Murray,22587
2626,Martin Garcia,24349
2627,Daniel Sloan,18293
2628,Scott Lee,6705
2629,Alexander James,24153
2630,Belinda Castro,8021
2631,Katherine Robinson,1064
2632,Larry Tran MD,2901
2633,Rachael Vasquez,3087
2634,Kenneth Parks,14965
2635,Candice Mullen,12272
2636,Michael Grant,5784
2637,Kenneth Wilson,7976
2638,Anthony Burton,12465
2639,Donna King,13395
2640,Amanda Dodson,10107
2641,Nicholas Kim,19201
2642,Andrew Farrell,5825
2643,David Mueller,18225
2644,Christopher Bernard,14887
2645,Eric Hampton,19038
2646,Robin Blair,13729
2647,Janice Kelly,13793
2648,Diana Lee,5085
2649,Charles Vasquez,15365
2650,Gerald Small,2099
2651,Max Rodriguez,3107
2652,Kathleen Powell,14798
2653,Cameron Martin,1044
2654,Melanie Walker,22315
2655,Joanna Rogers,21339
2656,Rachel Callahan,24289
2657,Christina Wilson,18743
2658,Jeffrey Skinner,6767
2659,Mary White,13893
2660,James Morris,17190
2661,Donna Warren,8321
2662,Courtney Boyd,23369
2663,Tina Williams,8083
2664,Joshua Jackson,12824
2665,Austin Duffy,4707
2666,Thomas Hill,14945
2667,Brad Williams Jr.,2267
2668,Heather Murray,17610
2669,Monica Davis,24341
2670,Jeffrey Christian,5040
2671,Donald Cohen,2825
2672,Mark Meyer,18169
2673,Nicole Ramos,16016
2674,Christina Sullivan,7631
2675,Lisa Hernandez,21172
2676,John Armstrong,8787
2677,Mr. Maurice Turner,14355
2678,Rebecca Williams,18339
2679,Martha Moore,21605
2680,Keith Wilkerson,11510
2681,Danny Nguyen,16189
2682,Willie Robbins,3543
2683,Nathan Garcia,11158
2684,Jeremy Maddox,7360
2685,James Gutierrez,11210
2686,Amber Knight,11816
2687,Elizabeth Ramos,7268
2688,Mrs. Ashley Williams,3843
2689,Martha Steele,1416
2690,Matthew Scott,4968
2691,Kevin Hall,3670
2692,Deborah Perkins,13744
2693,Sean Crawford,9265
2694,Dr. Matthew Smith,2266
2695,Lorraine Reed,6027
2696,Anita Parks,20321
2697,Julie Hogan,19864
2698,Angela Flores,12077
2699,Maria Martin,1804
2700,William Wells,6930
2701,Jim Vincent,8307
2702,Keith Durham,3558
2703,Jeffrey Cohen,13957
2704,Audrey Fuller,20916
2705,James Gutierrez,23623
2706,Nicholas Green,15238
2707,Eric Alvarez,2734
2708,Frank Forbes,8096
2709,Luke Mclaughlin,5651
2710,Edward Nicholson,12593
2711,Angel Scott,8963
2712,John Johnson,3269
2713,Laura Patton,12473
2714,Leslie Schmidt,5660
2715,Joshua Wilson,18710
2716,Luis Giles,4363
2717,Zachary Thompson,17814
2718,Amanda Davis,22807
2719,Aaron Tate,14778
2720,Jamie Swanson,14074
2721,Amanda Lopez,11450
2722,Reginald Carter,8292
2723,James Parker,18453
2724,Sandra Palmer,21956
2725,Christine Alexander,3642
2726,Jennifer Chavez,11067
2727,John Vega,1980
2728,Stephen Grant,5873
2729,Amanda Berry,7945
2730,Katrina Mcdowell,4965
2731,Angela Peterson,24077
2732,Kristine Hess,23737
2733,Alyssa Smith,10120
2734,Jose Perry,12938
2735,Kevin Simon,15305
2736,Darlene Jimenez,10064
2737,Marissa Green,3127
2738,Keith Waller,2360
2739,Christopher Lawrence,5273
2740,Richard White,19792
2741,Helen Phelps,16949
2742,Victor Ramirez,13491
2743,Kayla Carney,16081
2744,Dominique Gonzalez,1220
2745,Cheyenne Perez,4108
2746,Mark Douglas,12849
2747,Sharon Mccall,1271
2748,Douglas Abbott,11447
2749,Jennifer Williams,12025
2750,Ashley Parker,23068
2751,John Barnes,24367
2752,Deborah Ward,4293
2753,Michael Brown,18438
2754,Arthur Sanchez,18330
2755,Steve Valdez,9381
2756,Kimberly Gordon,14127
2757,James Long,16061
2758,Cynthia Shea,15286
2759,Todd Krueger,8609
2760,Daniel Campbell,21397
2761,Heather Butler,1702
2762,David Rodgers,7225
2763,Christopher Vazquez,18479
2764,Laura Wells,2094
2765,Alexander Taylor,6955
2766,Nancy Anthony,12741
2767,Emily Clayton,18419
2768,John Ross,5323
2769,Molly Potter,13103
2770,Stacey Powell,22895
2771,Ms. Allison Miller,14118
2772,Brandon Ingram,15368
2773,Victoria Le,3236
2774,Tammy Roberson DVM,6767
2775,Kelly Padilla,14001
2776,Samantha Nielsen,23575
2777,Mackenzie Hansen,4964
2778,Anthony Hendricks,21023
2779,Charles Lee,18131
2780,Heather Stewart,12229
2781,Leonard Adams,1698
2782,Alexandria Gomez,2971
2783,Dawn Thomas,6439
2784,Jennifer Kelly,12678
2785,Martha Brown,9580
2786,Katie Barnes,15001
2787,Michael Miller,20493
2788,Sean Lozano,18314
2789,Travis Pittman,10814
2790,Jonathan Hoffman,1829
2791,Elizabeth Cooper,13614
2792,Judy Thomas,18844
2793,Donald Cooper MD,13819
2794,Lauren Goodwin,12399
2795,David Robbins,21226
2796,Nathaniel Young,6526
2797,Stephen Edwards,3751
2798,Alexander Dixon,1515
2799,Becky Dunn,3260
2800,Cody Jimenez,13543
2801,Amber Jefferson,13820
2802,Ralph Woods,19353
2803,Jared Wright,22253
2804,Christopher Stone,5307
2805,Monique Bailey,18659
2806,Sandy Duncan MD,23943
2807,Erin Roberts,21444
2808,Bruce Casey,9196
2809,Jason Mason,21751
2810,Steven Wallace,10047
2811,Cassandra Wood,20129
2812,Dillon Reyes,13447
2813,Jessica Scott,22541
2814,Robert Levine,22283
2815,Hannah Diaz,23838
2816,Jessica Newman,19165
2817,Kelsey Parsons,20553
2818,Christopher Flores,18662
2819,Terry Mills,5323
2820,Daniel Walker,24707
2821,Amy Wright,15984
2822,Jeffrey Beck,2638
2823,Jennifer Norris MD,9908
2824,Dr. Jasmine Williams,16989
2825,Abigail Vasquez,19394
2826,Kenneth Bass,11414
2827,Keith Miller,8543
2828,Mark White,17679
2829,Alexandra Chaney,6072
2830,Miranda Wang,18537
2831,Erica Smith,9415
2832,Bryan Hall,19942
2833,Gloria Davis,10680
2834,Theresa Turner,1779
2835,Holly Martin,2468
2836,Stephen Sanchez,19043
2837,Derrick Pineda,2405
2838,Mikayla James,21392
2839,Joseph Reese,2011
2840,Melanie Kim,3717
2841,Jamie Ray,22391
2842,Haley Nichols,17770
2843,Carolyn Johnson,2772
2844,Ryan Farmer,12779
2845,Kenneth Crosby,19945
2846,Anthony Case,24920
2847,Sharon Sawyer,14655
2848,Sandra Hart,10586
2849,Samantha Rios,12672
2850,Tyler Santiago,13178
2851,Mrs. Sheena Holland,16762
2852,John Wright,15489
2853,Robert Hensley,22576
2854,Daniel Ortega,1854
2855,Tammy Gibbs,7708
2856,Michael Wells,9785
2857,Brenda Ellis,8381
2858,Kayla Perkins,17538
2859,Andrea Bailey,24606
2860,Thomas Moore,14544
2861,Elizabeth Adams,5414
2862,Mindy Bradley,3881
2863,Michelle Carson,9746
2864,Thomas Strickland,17640
2865,Mr. Eric Levine,7650
2866,James Craig,22908
2867,Nicholas Clark,1775
2868,Jillian Bryant,17460
2869,Michael Evans,14838
2870,Christopher Lyons,6426
2871,Mariah Mccall,22569
2872,Kelli Scott,10493
2873,Kelsey White,23490
2874,Ariana Clark,9424
2875,Mary Herrera,12563
2876,Lisa Leblanc,19772
2877,John Stephens,6646
2878,Jacob Brown,14377
2879,Jared Garza II,10155
2880,Kelly Rodriguez,20753
2881,Shari Mcconnell,21660
2882,Daniel Miller,10742
2883,Michael Ayers,14070
2884,Kevin Cortez,23670
2885,Thomas Pierce,11799
2886,Joshua Adkins,12565
2887,Megan Smith,10989
2888,Ryan Willis,22704
2889,Christy Golden,12987
2890,Miss Carrie English,15041
2891,Kristi Malone,11852
2892,William Carpenter,4039
2893,Gary Lee,17717
2894,Tammie Gutierrez,23403
2895,Kimberly Hall,11975
2896,Shane Rowland,1177
2897,Karen Fuentes,13879
2898,Patricia Gibbs,16793
2899,Michael Huffman,7398
2900,Tyler Greene,22349
2901,John Vasquez,16015
2902,Shawn Mcmahon,6676
2903,Lauren Henry,12519
2904,Sandra Harper,12675
2905,Brittany Johnson,17843
2906,Gregory Williams,18706
2907,Lisa Brock,9774
2908,Sara Moore,23694
2909,Betty Vasquez,7077
2910,Carolyn Walter,16566
2911,Cynthia Ross,22084
2912,Paul Casey,2014
2913,Samantha Long,9601
2914,Tracy Smith,3728
2915,Michael Garrett,13330
2916,Kristopher Olson,9119
2917,Derek Sloan,16976
2918,Heather Ross,15593
2919,Stephen Drake,6805
2920,Zachary Morris,23122
2921,Thomas Davis,6464
2922,Lisa Winters,4678
2923,Catherine Powell,11922
2924,Stefanie Hill,7929
2925,Benjamin Lee,5288
2926,Dr. Robin Wright,15498
2927,Anthony Carroll PhD,19758
2928,Dr. Stephen Dominguez,21589
2929,Rebecca Taylor,15934
2930,Kim Smith,22210
2931,Rhonda Burgess,7208
2932,Renee Murphy,10788
2933,Catherine Barber,23281
2934,Eric White,2122
2935,Paul Nguyen,16826
2936,Brian Lee,18165
2937,Brian Morse,8277
2938,Megan Brooks,15701
2939,Courtney Lane,2513
2940,Lisa White,12547
2941,Jamie Porter,5384
2942,Kevin Frye,20599
2943,Rachel Norris,16594
2944,Laura Green,1519
2945,Ashley Wilson,24223
2946,Whitney Sutton,16913
2947,Brandy Reese,6651
2948,Melissa Simpson,9469
2949,Matthew Holland,3581
2950,Michael Lawrence,11283
2951,David Taylor,13467
2952,Tammy Miller,4244
2953,Bryan Patterson,11243
2954,Pamela Johnson,6680
2955,James Foster,9519
2956,Mr. Matthew Stewart PhD,19791
2957,Renee Davis,17473
2958,Collin Collins,12505
2959,Dawn Rodriguez,22485
2960,Aaron Bailey,20067
2961,Robin Martinez,18527
2962,Carolyn Obrien,18174
2963,Christian Diaz,6598
2964,Patricia Martinez,17154
2965,Joshua Garner,8605
2966,Megan Wright,16323
2967,Scott Edwards,21669
2968,Steven Cantrell,11517
2969,Dr. Ashley Terrell,23633
2970,Vanessa Jones,13400
2971,Sarah Baker,20912
2972,Melissa Ritter,11123
2973,Matthew Hill,1043
2974,Nicole Sanchez,3353
